ENCFF108BIO	ENCFF259TDR	ENCFF261BLR	ENCFF966QBV	HepG2	RPS2
ENCFF016WDI	ENCFF506AFF	ENCFF869IKC	ENCFF996UTY	HepG2	GRSF1
ENCFF183DNU	ENCFF657FCV	ENCFF738YFT	ENCFF293RIK	HepG2	CPSF6
ENCFF922PAN	ENCFF658NSQ	ENCFF360OFU	ENCFF269IZJ	K562	UCHL5
ENCFF886LVU	ENCFF652VXZ	ENCFF721YDQ	ENCFF471LQQ	K562	RBM39
ENCFF858EYL	ENCFF306MQU	ENCFF261BLR	ENCFF966QBV	HepG2	PHF6
ENCFF432SEN	ENCFF300CDS	ENCFF572NPL	ENCFF689YCR	HepG2	UCHL5
ENCFF267UFO	ENCFF706HMR	ENCFF261BLR	ENCFF966QBV	HepG2	RCC2
ENCFF139JVG	ENCFF620KGA	ENCFF907AVE	ENCFF006QUW	K562	FTO
ENCFF850ORL	ENCFF819BTX	ENCFF168UDP	ENCFF321ZFN	HepG2	UPF1
ENCFF134YSM	ENCFF596UTY	ENCFF686VNL	ENCFF430GWF	HepG2	HNRNPUL1
ENCFF438XHW	ENCFF593FFJ	ENCFF784SML	ENCFF487UNM	HepG2	HNRNPF
ENCFF622BGG	ENCFF675IKK	ENCFF250NQT	ENCFF072REC	K562	TIA1
ENCFF529SHX	ENCFF965ZBQ	ENCFF566IXO	ENCFF394YXV	HepG2	CELF1
ENCFF354LYI	ENCFF774DZT	ENCFF261BLR	ENCFF966QBV	HepG2	NIP7
ENCFF328EEN	ENCFF415NPP	ENCFF662KLY	ENCFF356UJZ	K562	SRSF4
ENCFF699CXV	ENCFF943JPB	ENCFF738YFT	ENCFF293RIK	HepG2	MTPAP
ENCFF916TOV	ENCFF059YGS	ENCFF261BLR	ENCFF966QBV	HepG2	RPL23A
ENCFF753NXB	ENCFF441NPW	ENCFF989TXQ	ENCFF558ZFO	HepG2	IGF2BP3
ENCFF680QZV	ENCFF597HYM	ENCFF869IKC	ENCFF996UTY	HepG2	RBM47
ENCFF902UDT	ENCFF990PXY	ENCFF678FMA	ENCFF965KEL	K562	EIF4G1
ENCFF924MNW	ENCFF120KHG	ENCFF236XCF	ENCFF901WHO	HepG2	ATP5C1
ENCFF633RWD	ENCFF896FWA	ENCFF662KLY	ENCFF356UJZ	K562	XRCC5
ENCFF850TNI	ENCFF330THZ	ENCFF057JNE	ENCFF294SKR	HepG2	FASTKD2
ENCFF950IVB	ENCFF092ZPJ	ENCFF360OFU	ENCFF269IZJ	K562	XRN2
ENCFF423AHV	ENCFF721QNS	ENCFF869IKC	ENCFF996UTY	HepG2	HNRNPA0
ENCFF642YMU	ENCFF494AFA	ENCFF109UAW	ENCFF827AVO	K562	ABCF1
ENCFF393OPX	ENCFF648JHO	ENCFF869IKC	ENCFF996UTY	HepG2	FASTKD1
ENCFF328RQK	ENCFF496DOM	ENCFF093UUE	ENCFF870WUB	HepG2	TBRG4
ENCFF890GSN	ENCFF760RVL	ENCFF930OYV	ENCFF934UWJ	HepG2	LARP4
ENCFF048MHS	ENCFF412QTU	ENCFF261BLR	ENCFF966QBV	HepG2	PSIP1
ENCFF463YXB	ENCFF553SKC	ENCFF345DRD	ENCFF171TGT	K562	PUM1
ENCFF950HSR	ENCFF045JYP	ENCFF989TXQ	ENCFF558ZFO	HepG2	MAGOH
ENCFF353DLI	ENCFF380WYR	ENCFF109UAW	ENCFF827AVO	K562	HNRNPM
ENCFF603XAD	ENCFF301CLR	ENCFF055IEE	ENCFF823LBA	K562	NUFIP2
ENCFF513ADH	ENCFF880UOR	ENCFF926DGG	ENCFF718LIT	HepG2	FUBP3
ENCFF343OAG	ENCFF942AVR	ENCFF686VNL	ENCFF430GWF	HepG2	RBM39
ENCFF200DJS	ENCFF217NHJ	ENCFF310XPL	ENCFF301VBU	K562	LSM11
ENCFF880HKN	ENCFF511KFD	ENCFF686VNL	ENCFF430GWF	HepG2	RBFOX2
ENCFF606DES	ENCFF997UFK	ENCFF566IXO	ENCFF394YXV	HepG2	HNRNPA2B1
ENCFF605NAW	ENCFF198QMX	ENCFF192WNC	ENCFF546CWI	K562	SAFB2
ENCFF330TDS	ENCFF616HGG	ENCFF310XPL	ENCFF301VBU	K562	LARP7
ENCFF068KMA	ENCFF413TAT	ENCFF574DLW	ENCFF847SRU	HepG2	GEMIN5
ENCFF378KFP	ENCFF780WMJ	ENCFF451VCI	ENCFF957JFM	K562	EIF4B
ENCFF938TLJ	ENCFF848KHW	ENCFF907AVE	ENCFF006QUW	K562	BOP1
ENCFF396IPD	ENCFF340UTU	ENCFF109UAW	ENCFF827AVO	K562	STAU1
ENCFF794TBV	ENCFF808FDG	ENCFF057JNE	ENCFF294SKR	HepG2	EIF3G
ENCFF386NUM	ENCFF234HPE	ENCFF869IKC	ENCFF996UTY	HepG2	XPO5
ENCFF710LUV	ENCFF654PVK	ENCFF360OFU	ENCFF269IZJ	K562	SUPV3L1
ENCFF590HAH	ENCFF188IJJ	ENCFF689TGX	ENCFF486RUF	K562	HNRNPAB
ENCFF149PGZ	ENCFF923OMI	ENCFF451VCI	ENCFF957JFM	K562	FXR1
ENCFF332XZD	ENCFF154XVC	ENCFF566IXO	ENCFF394YXV	HepG2	SRSF5
ENCFF611BJW	ENCFF402HCN	ENCFF686VNL	ENCFF430GWF	HepG2	SFPQ
ENCFF967DKY	ENCFF996QBM	ENCFF662KLY	ENCFF356UJZ	K562	PRPF6
ENCFF049JBB	ENCFF899HNR	ENCFF662KLY	ENCFF356UJZ	K562	RTF1
ENCFF831SBV	ENCFF813BGP	ENCFF869IKC	ENCFF996UTY	HepG2	KHDRBS1
ENCFF713UFE	ENCFF708DON	ENCFF574DLW	ENCFF847SRU	HepG2	EIF3D
ENCFF265RHF	ENCFF681ZLA	ENCFF689TGX	ENCFF486RUF	K562	RPS3A
ENCFF753NPG	ENCFF256ODT	ENCFF250NQT	ENCFF072REC	K562	G3BP1
ENCFF947WJB	ENCFF547XWI	ENCFF250NQT	ENCFF072REC	K562	MATR3
ENCFF277MRB	ENCFF715BTA	ENCFF721YDQ	ENCFF471LQQ	K562	HNRNPA2B1
ENCFF960MRQ	ENCFF360MMY	ENCFF840VCF	ENCFF306VXJ	K562	CPEB4
ENCFF963ZJZ	ENCFF859HYF	ENCFF566XUG	ENCFF486GXG	HepG2	AKAP8L
ENCFF980OCO	ENCFF435DYK	ENCFF045COW	ENCFF668JLY	HepG2	DDX5
ENCFF321WXT	ENCFF017QOH	ENCFF221UUT	ENCFF713YLH	K562	AKAP8L
ENCFF779RLG	ENCFF182AMB	ENCFF094PAZ	ENCFF699LOO	K562	UPF2
ENCFF704JGS	ENCFF250DLK	ENCFF566IXO	ENCFF394YXV	HepG2	SUCLG1
ENCFF408LQR	ENCFF732HGF	ENCFF662KLY	ENCFF356UJZ	K562	EXOSC9
ENCFF548MMW	ENCFF654OXL	ENCFF221UUT	ENCFF713YLH	K562	AGGF1
ENCFF281BOD	ENCFF607HVX	ENCFF310XPL	ENCFF301VBU	K562	SRFBP1
ENCFF938DQM	ENCFF866AHO	ENCFF572NPL	ENCFF689YCR	HepG2	CSTF2
ENCFF674ZQN	ENCFF171XGJ	ENCFF574DLW	ENCFF847SRU	HepG2	SERBP1
ENCFF528JRJ	ENCFF358XRX	ENCFF221UUT	ENCFF713YLH	K562	KIF1C
ENCFF558REQ	ENCFF038YUS	ENCFF784SML	ENCFF487UNM	HepG2	PARN
ENCFF206WPX	ENCFF678LZA	ENCFF055IEE	ENCFF823LBA	K562	NSUN2
ENCFF154NAH	ENCFF589TXX	ENCFF451VCI	ENCFF957JFM	K562	EWSR1
ENCFF870ZDF	ENCFF180JHK	ENCFF544NUM	ENCFF179FFD	K562	GRSF1
ENCFF434QDG	ENCFF622PET	ENCFF093UUE	ENCFF870WUB	HepG2	SUGP2
ENCFF455IHZ	ENCFF583EQH	ENCFF261BLR	ENCFF966QBV	HepG2	RPS5
ENCFF700QOG	ENCFF086UVA	ENCFF742NXL	ENCFF340UAV	HepG2	ETF1
ENCFF015MCT	ENCFF585ONI	ENCFF721YDQ	ENCFF471LQQ	K562	YTHDC2
ENCFF820FCI	ENCFF900YPJ	ENCFF721YDQ	ENCFF471LQQ	K562	PPP1R8
ENCFF585VNN	ENCFF920DBF	ENCFF250NQT	ENCFF072REC	K562	MAGOH
ENCFF021RRG	ENCFF310LTU	ENCFF989TXQ	ENCFF558ZFO	HepG2	KHSRP
ENCFF420WYN	ENCFF181DMT	ENCFF261BLR	ENCFF966QBV	HepG2	GRWD1
ENCFF586GDJ	ENCFF031QIE	ENCFF662KLY	ENCFF356UJZ	K562	ZRANB2
ENCFF069NTO	ENCFF537PSL	ENCFF784SML	ENCFF487UNM	HepG2	PPIL4
ENCFF751TAL	ENCFF402UGA	ENCFF784SML	ENCFF487UNM	HepG2	DHX30
ENCFF899ZBQ	ENCFF433BRP	ENCFF989TXQ	ENCFF558ZFO	HepG2	HNRNPK
ENCFF872MZO	ENCFF109SXS	ENCFF310XPL	ENCFF301VBU	K562	DDX55
ENCFF064LCJ	ENCFF776MXG	ENCFF989TXQ	ENCFF558ZFO	HepG2	EIF2S1
ENCFF586UQY	ENCFF393WYS	ENCFF721YDQ	ENCFF471LQQ	K562	LARP4
ENCFF608WDW	ENCFF504JGG	ENCFF869IKC	ENCFF996UTY	HepG2	STIP1
ENCFF129VXP	ENCFF439EKB	ENCFF055IEE	ENCFF823LBA	K562	GLRX3
ENCFF693XLW	ENCFF990XLG	ENCFF221UUT	ENCFF713YLH	K562	CCDC124
ENCFF875SZJ	ENCFF713XBL	ENCFF869IKC	ENCFF996UTY	HepG2	PNPT1
ENCFF502SMN	ENCFF939XZO	ENCFF261BLR	ENCFF966QBV	HepG2	LSM11
ENCFF317FFU	ENCFF488UYY	ENCFF190UJU	ENCFF531IMH	K562	CSTF2
ENCFF150PMH	ENCFF629VLO	ENCFF951AKS	ENCFF058RBW	K562	SSB
ENCFF181LXV	ENCFF855XMW	ENCFF360OFU	ENCFF269IZJ	K562	PES1
ENCFF349YJR	ENCFF465NDY	ENCFF738YFT	ENCFF293RIK	HepG2	SF3B1
ENCFF306PRN	ENCFF915LIM	ENCFF236XCF	ENCFF901WHO	HepG2	MSI2
ENCFF279NXJ	ENCFF888BGQ	ENCFF544NUM	ENCFF179FFD	K562	RBM17
ENCFF238FGA	ENCFF669XAE	ENCFF109UAW	ENCFF827AVO	K562	SSRP1
ENCFF907OGY	ENCFF041PKM	ENCFF812XUV	ENCFF201SIR	K562	RAVER1
ENCFF942VXX	ENCFF676CZA	ENCFF812XUV	ENCFF201SIR	K562	U2AF2
ENCFF116MWT	ENCFF913XXV	ENCFF566IXO	ENCFF394YXV	HepG2	FMR1
ENCFF515GHM	ENCFF835ZUT	ENCFF250NQT	ENCFF072REC	K562	SRSF5
ENCFF009FES	ENCFF166NAQ	ENCFF662KLY	ENCFF356UJZ	K562	DAZAP1
ENCFF131RNR	ENCFF876DBS	ENCFF168UDP	ENCFF321ZFN	HepG2	UTP3
ENCFF927GPT	ENCFF698UKF	ENCFF869IKC	ENCFF996UTY	HepG2	PABPC1
ENCFF365XJD	ENCFF590GLK	ENCFF360OFU	ENCFF269IZJ	K562	TFIP11
ENCFF608NGH	ENCFF653INZ	ENCFF574DLW	ENCFF847SRU	HepG2	DDX52
ENCFF334UJK	ENCFF529NFO	ENCFF057JNE	ENCFF294SKR	HepG2	CSTF2T
ENCFF120IKS	ENCFF995OUG	ENCFF250NQT	ENCFF072REC	K562	TRA2A
ENCFF712JJA	ENCFF316DRD	ENCFF310XPL	ENCFF301VBU	K562	RCC2
ENCFF579KTN	ENCFF145RMT	ENCFF360OFU	ENCFF269IZJ	K562	SERBP1
ENCFF380PZQ	ENCFF570FGE	ENCFF738YFT	ENCFF293RIK	HepG2	BOP1
ENCFF511GIN	ENCFF446IUZ	ENCFF261BLR	ENCFF966QBV	HepG2	LIN28B
ENCFF931LJA	ENCFF176KYA	ENCFF310XPL	ENCFF301VBU	K562	TIAL1
ENCFF591KID	ENCFF437BIF	ENCFF310XPL	ENCFF301VBU	K562	NUSAP1
ENCFF347KWA	ENCFF022CJU	ENCFF236XCF	ENCFF901WHO	HepG2	CEBPZ
ENCFF091TXV	ENCFF401AVH	ENCFF261RLR	ENCFF834TYC	HepG2	NELFE
ENCFF485RWH	ENCFF073SBH	ENCFF869IKC	ENCFF996UTY	HepG2	ILF3
ENCFF757KZE	ENCFF621KLR	ENCFF721YDQ	ENCFF471LQQ	K562	SNRNP200
ENCFF505MYL	ENCFF500JTJ	ENCFF221UUT	ENCFF713YLH	K562	NAA15
ENCFF478UOM	ENCFF739NFG	ENCFF989TXQ	ENCFF558ZFO	HepG2	G3BP2
ENCFF300LBV	ENCFF261TUX	ENCFF566IXO	ENCFF394YXV	HepG2	PUM1
ENCFF119ZCG	ENCFF115CEE	ENCFF574DLW	ENCFF847SRU	HepG2	TROVE2
ENCFF856EUQ	ENCFF210USC	ENCFF250NQT	ENCFF072REC	K562	RBM22
ENCFF426HXK	ENCFF532SHV	ENCFF907AVE	ENCFF006QUW	K562	METAP2
ENCFF377DNM	ENCFF739FOM	ENCFF250NQT	ENCFF072REC	K562	IGF2BP2
ENCFF923HIR	ENCFF768DTM	ENCFF689TGX	ENCFF486RUF	K562	SART3
ENCFF588VRV	ENCFF160XLT	ENCFF989TXQ	ENCFF558ZFO	HepG2	EIF4A3
ENCFF718DSO	ENCFF762NBR	ENCFF093UUE	ENCFF870WUB	HepG2	AKAP8
ENCFF488HTU	ENCFF594VBS	ENCFF662KLY	ENCFF356UJZ	K562	HLTF
ENCFF576IXB	ENCFF964BVO	ENCFF250NQT	ENCFF072REC	K562	DDX21
ENCFF315VVI	ENCFF474GBS	ENCFF451VCI	ENCFF957JFM	K562	EIF4A3
ENCFF775RQD	ENCFF544QYX	ENCFF345DRD	ENCFF171TGT	K562	APOBEC3C
ENCFF876ECR	ENCFF193SMU	ENCFF572NPL	ENCFF689YCR	HepG2	DDX55
ENCFF454PAB	ENCFF834RZF	ENCFF907AVE	ENCFF006QUW	K562	GPKOW
ENCFF861JDA	ENCFF603KNO	ENCFF738YFT	ENCFF293RIK	HepG2	GPKOW
ENCFF492MMG	ENCFF127LYW	ENCFF662KLY	ENCFF356UJZ	K562	AATF
ENCFF138WYV	ENCFF322AEP	ENCFF094PAZ	ENCFF699LOO	K562	PKM
ENCFF453ODA	ENCFF406DAE	ENCFF345DRD	ENCFF171TGT	K562	CCAR2
ENCFF619KWP	ENCFF249ZQO	ENCFF574DLW	ENCFF847SRU	HepG2	METAP2
ENCFF601DUB	ENCFF240HMJ	ENCFF236XCF	ENCFF901WHO	HepG2	HNRNPM
ENCFF082CNV	ENCFF734OAK	ENCFF572NPL	ENCFF689YCR	HepG2	SUPV3L1
ENCFF727IHN	ENCFF192LSC	ENCFF572NPL	ENCFF689YCR	HepG2	PRPF8
ENCFF777VEO	ENCFF531USK	ENCFF261RLR	ENCFF834TYC	HepG2	TAF15
